237,4
231,1
233,1
6575,0
1,1
2705,4
5921,0
5922,1
10721,2
4885,2
4505,1
4507,0
7822,0
7821,1
2702,0
5351,0
2082,3
1193,0
2715,2
9365,2
9360,0
9361,0
8985,5
8983,3
8982,3
10691,1
5073,0
10340,0
9160,0
9162,0
7958,0
3791,0
2504,1
9172,3
2400,3
9567,1
9568,0
6242,2
2409,1
5380,0
10525,3
10524,0
9003,0
5385,2
10521,0
5389,2
7927,5
4144,1
9703,0
9705,1
8871,0
3249,3
7319,0
7314,2
7310,0
1992,0
7925,0
619,0
3308,3
6972,0
5253,1
9383,0
5259,0
9388,2
9389,0
1135,1
11124,1
7789,2
7782,5
1994,0
7144,4
7145,2
4065,0
7141,1
3015,0
8728,1
1003,2
8500,3
8051,2
8504,0
8291,3
6533,2
8791,0
4343,2
4342,2
6538,1
4340,2
7498,0
7499,0
2885,0
7492,0
7493,1
2888,2
11017,0
7496,0
7494,0
8797,1
8619,1
3879,0
3877,2
7560,1
8471,0
8470,0
8473,1
7566,2
7567,1
13,2
12,1
15,0
8188,1
5719,1
5713,0
5711,1
5710,0
9009,0
7766,0
7767,2
7763,1
7768,0
3906,0
5955,0
3908,0
10123,0
6742,0
4769,0
6749,3
4161,1
4169,0
9958,4
9955,1
5802,0
5807,2
5806,2
200,2
5012,0
3471,0
10745,0
10825,0
3496,5
3497,0
3491,1
4571,2
1307,0
4578,0
3652,3
2521,1
2520,0
5065,0
5064,1
5067,0
2708,2
5063,0
9371,1
9373,0
10358,2
5068,4
9376,0
7961,1
7967,0
7964,0
7965,2
10687,1
9170,0
1821,2
4403,3
9573,0
8124,1
2140,1
920,4
9579,1
4972,1
10531,2
10537,1
3277,0
3275,1
3273,0
9712,0
7368,0
7369,1
3470,1
8889,1
3473,1
8884,2
7366,0
9007,1
9006,0
9005,1
9004,1
7027,2
9002,0
2449,1
5487,1
7028,0
10221,1
10222,1
7023,1
9392,1
5244,1
7598,0
789,3
5242,0
10541,3
10229,0
7799,2
7798,2
65,2
7791,0
7793,1
7797,0
7157,0
7156,0
1581,3
7150,2
7939,0
1372,0
5481,0
508,3
7289,0
631,0
1210,2
1211,0
636,0
637,1
10677,0
6520,4
7486,1
7481,0
7482,0
5657,0
8266,0
5652,3
8262,0
8263,0
2891,1
2892,2
1106,1
8663,2
1101,1
1108,4
5246,0
4084,0
3860,1
3865,1
8400,1
8402,1
8403,1
8404,0
8406,3
7573,0
7575,3
7574,1
7576,0
9814,2
6414,4
6416,2
9811,1
9812,2
6412,2
7777,1
7774,0
6906,0
3919,0
3918,0
6730,0
8317,0
6734,0
6736,0
4796,1
5837,0
8080,3
4157,0
8082,0
5831,1
8089,0
5839,1
9928,0
9929,1
9922,2
9923,1
6088,0
6086,1
6084,2
6085,0
6082,0
6648,0
6647,0
6640,0
5902,4
5900,0
5901,4
5906,1
3489,2
7806,1
3483,0
3485,2
4562,0
4560,0
4566,2
3649,1
3646,2
3643,1
3642,1
6398,0
2553,1
6392,4
2559,2
2390,1
2391,0
10321,1
4899,4
10322,0
9600,0
5018,0
10328,2
4891,1
2774,2
2725,1
9499,0
9148,1
9149,2
9490,3
9140,0
7976,0
9494,1
7972,1
1858,5
6267,2
6261,3
2720,0
4413,0
4411,0
6066,3
9549,2
4966,1
9544,1
9545,1
9722,0
7097,0
9729,2
10039,4
5129,0
5124,0
5125,1
10037,1
1938,0
10031,2
8898,4
8896,0
5435,0
7230,3
9032,1
9034,0
7016,1
7017,2
9039,2
10255,1
10254,1
10257,2
1739,1
5232,1
5235,0
1737,1
1736,1
758,3
1591,1
2959,4
2954,0
7168,3
1026,1
5343,3
7162,1
7163,0
7167,0
9848,1
4367,0
4368,4
8278,0
5643,1
8274,0
8270,2
11078,1
3106,0
8671,0
9516,8
1114,0
8675,0
1116,3
4992,0
4092,0
5737,0
5731,4
5730,2
8412,1
8411,0
8417,1
8416,0
6468,1
5555,0
7589,1
9809,0
9808,2
6460,1
7587,0
9803,1
6465,0
9801,1
9518,0
7741,0
7749,3
6950,0
8304,0
8302,3
8301,0
6528,0
4722,1
5821,0
5825,1
8090,2
5828,1
4146,0
4140,1
3850,1
9932,0
9931,2
9930,1
9936,0
6096,0
6654,0
6653,0
10808,0
5918,1
5913,0
196,0
6385,2
6326,0
4558,0
4550,0
2546,0
9679,1
2384,1
2387,1
2389,1
9772,3
6912,2
9155,5
9154,0
9157,1
3583,0
5007,2
9153,0
9152,2
3588,0
2762,0
2761,1
10339,2
2767,2
7908,0
7909,1
9488,1
7900,0
9481,0
9486,0
9484,0
6271,1
6273,2
901,2
906,1
4422,1
1842,1
908,4
9559,0
9558,0
4958,0
2168,3
6070,1
9553,2
9555,0
9554,0
9556,1
9735,0
9734,1
7345,0
5139,0
7341,2
3294,0
10795,0
10796,0
3297,1
3290,0
1903,3
7348,0
3293,6
3456,0
3458,0
858,1
859,0
9029,1
9028,1
9025,2
7000,0
7002,1
9020,0
10244,0
5220,1
5227,1
5225,1
8934,1
8936,2
8931,0
8933,0
8938,2
749,1
7174,0
7177,1
3066,2
8067,0
6899,0
2946,1
2943,1
5356,0
5355,1
9820,0
1056,4
1057,1
1058,0
1696,1
1793,1
4311,1
4313,1
4314,0
4315,0
4316,7
4319,1
1273,0
1274,4
614,3
8798,3
8799,0
8243,4
8792,0
8241,1
8246,0
8247,0
8245,0
7045,1
10207,0
3111,2
8649,0
8646,3
8642,1
8643,1
8427,3
8425,0
1300,1
8423,0
3591,1
8875,0
5745,1
5746,0
5748,0
5749,1
4227,1
490,2
25,1
26,2
27,8
22,2
5581,1
7595,1
29,3
5588,1
7755,0
7753,2
7752,0
2451,0
3930,0
8336,0
6716,3
6717,0
8338,2
6715,0
6710,3
9906,1
9903,0
4136,2
1871,0
4818,0
4045,0
6667,0
6664,1
5585,0
5962,0
2281,0
2282,1
2285,0
4540,0
2594,0
2596,2
10659,0
2591,3
9126,1
3594,3
10656,1
10303,1
7918,1
1872,0
4432,0
7911,4
7917,0
7916,1
975,2
4941,3
9402,0
6281,0
2115,0
2116,4
2621,0
2626,2
9582,3
10019,0
9586,3
9239,1
5102,0
5832,1
1915,1
5104,1
3280,1
6360,0
4155,2
3440,0
2027,0
10493,1
2759,0
10276,0
881,1
880,1
10402,2
10278,1
5216,1
9059,1
7336,0
5213,3
9051,4
9052,1
9053,1
9054,0
5218,0
9333,0
9332,2
8924,1
8920,1
8929,1
9881,0
76,1
75,1
2979,0
6868,1
6869,0
7106,0
3382,0
3053,0
2974,0
5365,2
7353,2
1687,0
1686,0
668,2
667,0
1261,0
1266,0
8782,0
8785,1
8784,0
3129,2
7618,0
3122,0
10017,1
3121,0
7610,0
7611,0
7613,0
1465,1
8,0
8653,0
1466,1
8655,0
8654,2
8431,0
8435,1
8436,1
6914,3
5752,5
6442,4
6911,1
9823,0
5754,0
4235,2
4231,0
5599,1
7721,6
7726,1
3949,2
3945,0
6709,1
6704,1
9912,0
7434,2
7435,0
7432,2
6213,2
5680,0
5682,1
6674,0
6676,0
6671,1
6670,5
8519,0
6932,0
4055,3
4053,0
5978,0
8282,4
8698,0
2298,0
2291,4
2295,0
2568,0
5772,0
2560,6
2566,0
7926,0
9132,0
7293,2
2583,0
9136,1
2581,0
9139,1
10313,1
2589,1
1860,0
3723,1
4930,5
10475,3
4934,0
6298,0
6297,2
6296,3
6294,0
10351,1
10470,1
10005,2
10007,1
10001,0
5119,0
5118,2
9229,0
9228,2
9595,1
9226,5
9591,1
9590,1
9221,1
3430,0
2037,0
2030,1
9,3
2748,1
10261,2
893,1
10269,0
5201,1
5200,0
10464,2
9042,0
9047,3
9044,0
3545,2
3540,2
1619,1
3549,0
8912,0
8916,3
8914,0
1789,0
2961,1
5190,0
7112,1
6878,0
7118,0
3045,0
1076,1
1077,0
1072,1
1073,2
1071,0
8223,3
8228,0
6013,0
4331,0
6012,0
3131,3
3132,0
7609,4
1418,2
8682,1
9851,0
9852,0
8139,4
6458,1
5764,0
8689,1
5568,2
5569,0
1620,1
5560,0
5562,0
7738,0
1523,3
7736,1
1259,1
3956,3
8358,2
4117,0
4114,0
4115,0
4112,2
8352,1
8353,1
7892,1
5143,0
7425,5
7424,0
5184,0
10323,1
2474,5
6604,1
6606,0
6608,0
10855,0
4067,2
4064,4
10850,1
4069,1
5948,0
2770,0
5786,0
5780,0
5781,0
4892,0
4897,0
3609,0
2775,0
6114,0
6117,1
6110,1
6111,3
10927,0
7282,0
10679,0
7280,2
9458,1
7286,1
7936,2
9106,3
9455,2
9456,0
9102,0
9451,0
9453,1
4457,0
1895,2
9492,1
1892,1
2132,2
4924,0
9146,0
4929,0
955,1
2138,4
6025,1
6026,1
6027,0
5160,0
6266,4
10073,6
10072,3
10075,2
5166,1
10076,3
5168,0
10078,3
2642,0
2647,0
9210,0
9216,1
9217,2
9214,0
6335,0
4854,2
4853,0
10294,1
10291,1
10290,0
10293,1
9675,2
9676,0
9672,1
9673,0
10104,2
10458,0
10100,4
10103,0
8629,1
3558,2
6969,1
9466,0
8901,1
717,2
1796,0
7128,0
7129,0
6843,2
7124,0
6841,0
6847,2
5308,1
8233,1
1086,1
8237,1
8236,0
8235,4
4320,1
3149,3
2826,1
5414,0
7638,1
5410,0
7637,1
7634,1
5134,2
4210,0
1335,2
444,0
9843,1
9842,0
6931,2
6936,2
9846,1
8129,1
8127,0
5770,2
9849,2
8696,2
8123,0
5777,4
7706,0
5578,0
33,0
5576,0
36,0
5571,0
7615,0
3098,3
1539,0
7950,0
334,1
8340,0
8345,1
9646,1
7199,1
3898,2
3892,2
3893,1
3896,0
3894,2
6615,0
6618,0
1496,0
8953,0
10844,1
10845,0
5957,0
4076,0
5792,0
3636,1
2345,0
2347,4
2346,1
6106,1
6104,0
2348,4
9118,1
9449,2
9448,0
9111,3
9446,1
9444,0
9442,1
4465,0
4461,1
2124,3
946,2
4665,2
4662,1
4663,0
6039,0
6030,4
6037,3
6035,2
5756,1
9205,2
10060,0
9206,2
9200,0
9202,1
3417,1
3411,1
7386,1
6327,3
9688,2
6324,0
9681,1
2011,1
6329,3
6328,2
9065,0
10287,1
9664,0
10118,3
9660,0
10444,2
10446,1
10447,1
10113,0
10442,9
7254,1
7257,0
7250,1
8979,4
4487,0
4480,0
4482,0
10599,1
8975,1
5162,0
2900,1
6858,0
702,0
7139,1
89,1
7137,1
7015,1
5310,0
5317,3
5316,3
5314,1
8807,2
8801,2
1657,0
1655,1
8759,0
6585,0
8209,1
6588,1
8201,0
3152,1
3155,2
3158,0
6874,0
5406,1
5405,0
3396,0
4263,0
5236,0
9876,3
9877,0
6927,0
8111,0
9872,1
9870,0
5549,4
7715,0
7717,0
7716,0
7719,1
5540,0
5541,1
5544,2
1503,2
1505,0
8597,0
3086,3
8590,0
8373,2
8379,0
8574,0
5892,0
5893,4
5895,1
8572,1
8573,0
4760,1
3887,1
4862,0
3888,1
7406,0
7403,1
6629,3
6625,1
4003,3
4006,1
4007,1
3971,2
9897,1
9891,0
324,1
9526,0
5934,0
6133,0
6137,0
3715,1
9479,3
9472,1
9473,1
9471,1
9474,1
4474,3
4909,0
6007,2
7648,0
10065,0
4904,1
2243,0
9271,1
9272,0
10728,3
5148,1
10054,1
2468,1
10052,1
5141,0
3403,0
123,2
3404,2
3409,1
4877,1
4871,0
7089,0
2798,0
6317,0
10617,1
6315,0
10619,2
6318,0
2797,5
2795,0
9094,1
3373,1
9097,1
9091,3
10128,2
9657,1
9655,0
10431,1
9306,0
10435,1
10124,2
7247,2
7246,0
10347,1
7248,0
6822,0
6823,1
6824,1
6825,2
6827,0
9819,0
5326,2
10546,3
5322,1
10543,0
6288,0
4880,0
4341,0
1641,0
8814,1
8812,1
8819,0
8218,0
8210,1
8744,0
8742,1
8217,1
8216,1
7653,4
6491,0
8175,2
10664,3
5436,1
3369,1
1427,2
7091,2
3365,0
8104,1
9566,0
8108,3
9869,0
933,1
6488,0
6489,1
9861,1
9860,2
9863,0
6953,0
9864,1
6956,3
8589,1
5523,0
2012,2
8365,0
8366,0
4754,0
8567,2
5383,1
5887,3
5886,2
5884,0
6555,2
6553,1
6558,2
﻿9926,1
3188,1
6638,2
10529,0
6630,0
9884,0
7502,1
3984,1
9888,0
10116,3
6127,1
2323,0
4709,1
288,0
8670,0
9669,4
284,2
10954,0
286,4
3764,5
3765,0
3766,0
260,0
3566,1
7026,0
4649,0
6017,3
6016,0
2493,1
2253,1
7890,2
7891,1
9262,1
9261,2
9260,3
10736,4
10732,0
10045,2
10046,1
7874,0
7875,0
7877,2
110,1
7873,0
4800,2
4802,0
4806,1
4807,1
10602,2
9467,1
2078,1
10606,1
10605,1
6305,2
6307,1
9468,2
6303,4
6302,2
10136,2
9080,2
10422,1
10423,2
9647,1
10421,2
10424,1
9310,0
3508,2
8952,0
7277,0
8951,0
3502,0
3504,2
5086,0
3506,2
9792,0
9791,2
8556,0
9799,0
6837,2
6836,4
2921,1
10555,2
10550,0
1986,1
1638,0
3218,0
8823,0
8820,0
8824,1
8828,0
2817,7
2810,0
2813,1
2178,0
8770,0
2818,1
7643,1
7642,1
7644,0
3171,1
7649,0
3172,1
8794,0
7086,1
5425,1
7088,0
5426,1
1182,1
5420,0
5636,0
8174,2
1161,1
8176,1
7291,2
4243,0
9130,1
5525,0
6944,0
49,0
46,3
43,2
1569,3
1298,2
1299,2
6279,0
1566,1
5022,0
8395,2
1361,2
8553,0
8008,0
5027,0
8558,0
8007,2
6545,3
5639,2
4391,0
4392,0
4397,1
3195,1
3193,0
3192,0
1360,0
475,0
7462,0
478,0
3199,0
